timestamp,latitude,longitude
2026/02/27 13:51:27.000+00,-25.3846137,-51.4922446
2026/02/27 13:51:32.000+00,-25.3846001,-51.4922819
2026/02/27 13:51:36.000+00,-25.3845991,-51.4923103
2026/02/27 13:51:41.000+00,-25.3845958,-51.4923411
2026/02/27 13:51:45.000+00,-25.3845677,-51.4923641
2026/02/27 13:51:47.000+00,-25.3845586,-51.4923809
2026/02/27 13:51:51.000+00,-25.3845255,-51.4923994
2026/02/27 13:51:55.000+00,-25.3845037,-51.4924084
2026/02/27 13:52:00.000+00,-25.3845054,-51.4924193
2026/02/27 13:52:05.000+00,-25.3845067,-51.4924093
2026/02/27 13:52:09.000+00,-25.3844983,-51.4924184
2026/02/27 13:52:13.000+00,-25.3844446,-51.492443
2026/02/27 13:52:15.000+00,-25.3844351,-51.4924486
2026/02/27 13:52:19.000+00,-25.3844148,-51.492474
2026/02/27 13:52:23.000+00,-25.3843785,-51.4924833
2026/02/27 13:52:27.000+00,-25.3843406,-51.4924994
2026/02/27 13:52:32.000+00,-25.3843263,-51.4925101
2026/02/27 13:52:36.000+00,-25.3843388,-51.4925126
2026/02/27 13:52:41.000+00,-25.3843899,-51.4925085
2026/02/27 13:52:45.000+00,-25.3844263,-51.4925015
2026/02/27 13:52:49.000+00,-25.3844163,-51.4925292
2026/02/27 13:52:54.000+00,-25.3844189,-51.4925176
2026/02/27 13:52:58.000+00,-25.3844108,-51.4925118
2026/02/27 13:53:03.000+00,-25.3844097,-51.4925094
2026/02/27 13:53:08.000+00,-25.3843953,-51.4925079
2026/02/27 13:53:12.000+00,-25.3843721,-51.4924725
2026/02/27 13:53:17.000+00,-25.3843886,-51.4924528
2026/02/27 13:53:21.000+00,-25.3844294,-51.492446
2026/02/27 13:53:26.000+00,-25.3844711,-51.4924299
2026/02/27 13:53:30.000+00,-25.3845071,-51.492413
2026/02/27 13:53:35.000+00,-25.3845421,-51.4923984
2026/02/27 13:53:37.000+00,-25.3845585,-51.4923851
2026/02/27 13:53:41.000+00,-25.3845822,-51.492351
2026/02/27 13:53:45.000+00,-25.3845916,-51.4923012
2026/02/27 13:53:50.000+00,-25.3845711,-51.4922479
2026/02/27 13:53:52.000+00,-25.3845469,-51.4922363
2026/02/27 13:53:56.000+00,-25.384508,-51.4922302
2026/02/27 13:54:00.000+00,-25.3844722,-51.4922077
2026/02/27 13:54:04.000+00,-25.3844424,-51.4921965
2026/02/27 13:54:08.000+00,-25.3844127,-51.4921853
2026/02/27 13:54:12.000+00,-25.384386,-51.4921615
2026/02/27 13:54:16.000+00,-25.3843557,-51.492131
2026/02/27 13:54:21.000+00,-25.3843622,-51.4921152
2026/02/27 13:54:26.000+00,-25.3843784,-51.4921078
2026/02/27 13:54:31.000+00,-25.3843937,-51.4920974
2026/02/27 13:54:35.000+00,-25.3843948,-51.492097
2026/02/27 13:54:40.000+00,-25.3844032,-51.492092
2026/02/27 13:54:45.000+00,-25.3844322,-51.4921035
2026/02/27 13:54:49.000+00,-25.3844526,-51.4921095
2026/02/27 13:54:54.000+00,-25.3844998,-51.4921257
2026/02/27 13:54:59.000+00,-25.3845268,-51.4921295
2026/02/27 13:55:02.000+00,-25.3845384,-51.4921226
2026/02/27 13:55:06.000+00,-25.3845676,-51.4921325
2026/02/27 13:55:12.000+00,-25.3846028,-51.4921132
2026/02/27 13:55:16.000+00,-25.384615,-51.4920952
2026/02/27 13:55:20.000+00,-25.3846539,-51.4920689
2026/02/27 13:55:22.000+00,-25.3846626,-51.4920618
2026/02/27 13:55:26.000+00,-25.3846876,-51.4920398
2026/02/27 13:55:30.000+00,-25.3847212,-51.4920205
2026/02/27 13:55:34.000+00,-25.3847572,-51.4920038
2026/02/27 13:55:39.000+00,-25.3847893,-51.4920002
2026/02/27 13:55:39.000+00,-25.3847913,-51.4919989
2026/02/27 13:55:44.000+00,-25.3848288,-51.4919708
2026/02/27 13:55:48.000+00,-25.3848593,-51.4919534
2026/02/27 13:55:52.000+00,-25.3848904,-51.4919348
2026/02/27 13:55:55.000+00,-25.384912,-51.4919249
2026/02/27 13:55:59.000+00,-25.3849465,-51.4919121
2026/02/27 13:56:03.000+00,-25.3849835,-51.4918959
2026/02/27 13:56:07.000+00,-25.3850212,-51.4918832
2026/02/27 13:56:09.000+00,-25.3850418,-51.4918766
2026/02/27 13:56:13.000+00,-25.3850812,-51.4918581
2026/02/27 13:56:18.000+00,-25.3851147,-51.491843
2026/02/27 13:56:22.000+00,-25.3851534,-51.4918287
2026/02/27 13:56:24.000+00,-25.3851718,-51.4918212
2026/02/27 13:56:29.000+00,-25.3852061,-51.4917994
2026/02/27 13:56:34.000+00,-25.3852363,-51.4917912
2026/02/27 13:56:38.000+00,-25.3852843,-51.4917791
2026/02/27 13:56:41.000+00,-25.3853058,-51.4917769
2026/02/27 13:56:45.000+00,-25.3853393,-51.4917808
2026/02/27 13:56:49.000+00,-25.3853763,-51.4917574
2026/02/27 13:56:53.000+00,-25.3854168,-51.4917401
2026/02/27 13:56:56.000+00,-25.3854414,-51.4917328
2026/02/27 13:57:00.000+00,-25.3854829,-51.4917256
2026/02/27 13:57:04.000+00,-25.3855239,-51.4917195
2026/02/27 13:57:09.000+00,-25.3855691,-51.4917082
2026/02/27 13:57:10.000+00,-25.3855776,-51.4917115
2026/02/27 13:57:14.000+00,-25.3856124,-51.4917104
2026/02/27 13:57:18.000+00,-25.3856514,-51.4916933
2026/02/27 13:57:22.000+00,-25.3856936,-51.4916824
2026/02/27 13:57:24.000+00,-25.3857098,-51.4916731
2026/02/27 13:57:29.000+00,-25.3857184,-51.4916312
2026/02/27 13:57:33.000+00,-25.385735,-51.4915971
2026/02/27 13:57:37.000+00,-25.3857385,-51.4915534
2026/02/27 13:57:42.000+00,-25.3857345,-51.4915416
2026/02/27 13:57:47.000+00,-25.3857344,-51.4915452
2026/02/27 13:57:52.000+00,-25.3857287,-51.4915324
2026/02/27 13:57:52.000+00,-25.3857246,-51.491522
2026/02/27 13:57:57.000+00,-25.3857287,-51.4914956
2026/02/27 13:58:01.000+00,-25.3857196,-51.4914872
2026/02/27 13:58:05.000+00,-25.3856752,-51.4914988
2026/02/27 13:58:09.000+00,-25.3856534,-51.491503
2026/02/27 13:58:14.000+00,-25.3856096,-51.4915103
2026/02/27 13:58:16.000+00,-25.3855867,-51.491522
2026/02/27 13:58:20.000+00,-25.3855457,-51.4915404
2026/02/27 13:58:25.000+00,-25.3854978,-51.4915594
2026/02/27 13:58:29.000+00,-25.385454,-51.4915751
2026/02/27 13:58:30.000+00,-25.3854475,-51.4915769
2026/02/27 13:58:34.000+00,-25.3854029,-51.4915891
2026/02/27 13:58:38.000+00,-25.3853647,-51.4916038
2026/02/27 13:58:42.000+00,-25.3853237,-51.4916175
2026/02/27 13:58:46.000+00,-25.3852854,-51.4916386
2026/02/27 13:58:50.000+00,-25.3852456,-51.4916517
2026/02/27 13:58:55.000+00,-25.3852134,-51.4916618
2026/02/27 13:58:57.000+00,-25.3851962,-51.4916679
2026/02/27 13:59:02.000+00,-25.3851707,-51.4916642
2026/02/27 13:59:06.000+00,-25.3851399,-51.4916987
2026/02/27 13:59:10.000+00,-25.3851006,-51.4916983
2026/02/27 13:59:14.000+00,-25.3850615,-51.4917002
2026/02/27 13:59:19.000+00,-25.3850188,-51.4917024
2026/02/27 13:59:24.000+00,-25.3850149,-51.4916992
2026/02/27 13:59:29.000+00,-25.3850187,-51.4917033
2026/02/27 13:59:33.000+00,-25.3850191,-51.4917028
2026/02/27 13:59:38.000+00,-25.3850163,-51.4917052
2026/02/27 13:59:42.000+00,-25.3850137,-51.4917034
2026/02/27 13:59:47.000+00,-25.3850172,-51.4916971
2026/02/27 13:59:52.000+00,-25.3850184,-51.4916956
2026/02/27 13:59:57.000+00,-25.3850199,-51.4916957
2026/02/27 14:00:02.000+00,-25.3850209,-51.4916937
2026/02/27 14:00:07.000+00,-25.3850206,-51.4916948
2026/02/27 14:00:12.000+00,-25.385021,-51.4916966
2026/02/27 14:00:17.000+00,-25.3850211,-51.4916967
2026/02/27 14:00:22.000+00,-25.3850212,-51.4916968
2026/02/27 14:00:26.000+00,-25.3850196,-51.491701
2026/02/27 14:00:31.000+00,-25.3850199,-51.4916992
2026/02/27 14:00:36.000+00,-25.3850185,-51.4916997
2026/02/27 14:00:41.000+00,-25.3850146,-51.4916992
2026/02/27 14:00:45.000+00,-25.3850119,-51.4916962
2026/02/27 14:00:49.000+00,-25.3849677,-51.4917133
2026/02/27 14:00:53.000+00,-25.384927,-51.4917405
2026/02/27 14:00:57.000+00,-25.3848883,-51.4917602
2026/02/27 14:01:02.000+00,-25.3848488,-51.491774
2026/02/27 14:01:06.000+00,-25.3848045,-51.4917862
2026/02/27 14:01:07.000+00,-25.384798,-51.4917885
2026/02/27 14:01:11.000+00,-25.3847553,-51.4917991
2026/02/27 14:01:15.000+00,-25.3847211,-51.4918132
2026/02/27 14:01:19.000+00,-25.3846869,-51.4918404
2026/02/27 14:01:20.000+00,-25.3846748,-51.4918514
2026/02/27 14:01:25.000+00,-25.3846446,-51.4918892
2026/02/27 14:01:29.000+00,-25.3846274,-51.491907
2026/02/27 14:01:34.000+00,-25.3846287,-51.4919093
2026/02/27 14:01:38.000+00,-25.3845943,-51.4919341
2026/02/27 14:01:41.000+00,-25.3845747,-51.4919531
2026/02/27 14:01:45.000+00,-25.3845462,-51.4919888
2026/02/27 14:01:49.000+00,-25.3845215,-51.4920191
2026/02/27 14:01:53.000+00,-25.3844865,-51.4920395
2026/02/27 14:01:55.000+00,-25.3844662,-51.4920465
2026/02/27 14:02:00.000+00,-25.3844457,-51.4920518
2026/02/27 14:02:05.000+00,-25.3844251,-51.4920284
2026/02/27 14:02:09.000+00,-25.3844249,-51.4919743
2026/02/27 14:02:14.000+00,-25.3844162,-51.4919794
2026/02/27 14:02:18.000+00,-25.3844174,-51.4919743
2026/02/27 14:02:23.000+00,-25.3844193,-51.4919778
2026/02/27 14:02:28.000+00,-25.3844201,-51.4919787
2026/02/27 14:02:33.000+00,-25.3844245,-51.4919778
2026/02/27 14:02:37.000+00,-25.3844268,-51.4919797
2026/02/27 14:02:41.000+00,-25.3844272,-51.4919807
2026/02/27 14:02:46.000+00,-25.3844391,-51.4919679
2026/02/27 14:02:50.000+00,-25.3844743,-51.4919383
2026/02/27 14:02:55.000+00,-25.3844959,-51.4919132
2026/02/27 14:02:58.000+00,-25.3845131,-51.4919017
2026/02/27 14:03:02.000+00,-25.3845405,-51.4918708
2026/02/27 14:03:06.000+00,-25.3845669,-51.4918474
2026/02/27 14:03:10.000+00,-25.3845904,-51.4918196
2026/02/27 14:03:14.000+00,-25.3846131,-51.4917956
2026/02/27 14:03:18.000+00,-25.3846445,-51.4917648
2026/02/27 14:03:22.000+00,-25.3846834,-51.4917415
2026/02/27 14:03:27.000+00,-25.3847262,-51.4917196
2026/02/27 14:03:28.000+00,-25.384732,-51.4917145
2026/02/27 14:03:32.000+00,-25.3847678,-51.4916898
2026/02/27 14:03:36.000+00,-25.3848029,-51.4916783
2026/02/27 14:03:40.000+00,-25.3848452,-51.4916642
2026/02/27 14:03:42.000+00,-25.3848578,-51.491659
2026/02/27 14:03:46.000+00,-25.3848911,-51.4916426
2026/02/27 14:03:51.000+00,-25.3849311,-51.4916302
2026/02/27 14:03:56.000+00,-25.3849752,-51.4916174
2026/02/27 14:03:58.000+00,-25.3849898,-51.4916152
2026/02/27 14:04:02.000+00,-25.3850052,-51.4916241
2026/02/27 14:04:07.000+00,-25.3850079,-51.4916562
2026/02/27 14:04:11.000+00,-25.3850281,-51.4916938
2026/02/27 14:04:16.000+00,-25.3850452,-51.4916968
2026/02/27 14:04:20.000+00,-25.3850424,-51.4916898
2026/02/27 14:04:24.000+00,-25.3850317,-51.4916919
2026/02/27 14:04:29.000+00,-25.3850336,-51.4916912
2026/02/27 14:04:34.000+00,-25.385036,-51.4916918
2026/02/27 14:04:39.000+00,-25.3850364,-51.4916911
2026/02/27 14:04:43.000+00,-25.3850265,-51.4916871
2026/02/27 14:04:48.000+00,-25.3850241,-51.4916842
2026/02/27 14:04:52.000+00,-25.3850242,-51.4916839
2026/02/27 14:04:57.000+00,-25.3850255,-51.4916832
2026/02/27 14:05:02.000+00,-25.3850251,-51.4916832
2026/02/27 14:05:07.000+00,-25.3850268,-51.4916846
2026/02/27 14:05:12.000+00,-25.3850284,-51.4916841
2026/02/27 14:05:17.000+00,-25.385021,-51.4916855
2026/02/27 14:05:22.000+00,-25.3850192,-51.4916861
2026/02/27 14:05:27.000+00,-25.3850192,-51.4916862
2026/02/27 14:05:32.000+00,-25.3850213,-51.491686
2026/02/27 14:05:37.000+00,-25.3850242,-51.4916864
2026/02/27 14:05:41.000+00,-25.385024,-51.4916872
2026/02/27 14:05:46.000+00,-25.3850285,-51.4916887
2026/02/27 14:05:52.000+00,-25.3850316,-51.4916949
2026/02/27 14:05:56.000+00,-25.3850324,-51.4916962
2026/02/27 14:06:35.000+00,-25.3850367,-51.4916966
2026/02/27 14:06:40.000+00,-25.3850368,-51.4916768
2026/02/27 14:06:45.000+00,-25.385057,-51.4916621
2026/02/27 14:06:50.000+00,-25.3850621,-51.4916215
2026/02/27 14:06:54.000+00,-25.3850777,-51.4915599
2026/02/27 14:06:57.000+00,-25.3851083,-51.4915369
2026/02/27 14:07:02.000+00,-25.3851339,-51.4915169
2026/02/27 14:07:07.000+00,-25.3851634,-51.4915106
2026/02/27 14:07:11.000+00,-25.3851814,-51.4915201
2026/02/27 14:07:15.000+00,-25.3852151,-51.4915061
2026/02/27 14:07:18.000+00,-25.3852386,-51.4914921
2026/02/27 14:07:23.000+00,-25.3852808,-51.4914893
2026/02/27 14:07:27.000+00,-25.3852915,-51.4914666
2026/02/27 14:07:32.000+00,-25.3853197,-51.4914471
2026/02/27 14:07:36.000+00,-25.3853492,-51.4914456
2026/02/27 14:07:38.000+00,-25.3853655,-51.4914358
2026/02/27 14:07:43.000+00,-25.3853945,-51.4914199
2026/02/27 14:07:47.000+00,-25.3854071,-51.4914237
2026/02/27 14:07:52.000+00,-25.3854454,-51.4914142
2026/02/27 14:07:56.000+00,-25.3854819,-51.4914104
2026/02/27 14:07:59.000+00,-25.3855003,-51.4914023
2026/02/27 14:08:04.000+00,-25.385537,-51.4913775
2026/02/27 14:08:08.000+00,-25.3855732,-51.4913576
2026/02/27 14:08:12.000+00,-25.3855994,-51.4913427
2026/02/27 14:08:15.000+00,-25.3856254,-51.4913318
2026/02/27 14:08:20.000+00,-25.3856712,-51.491327
2026/02/27 14:08:24.000+00,-25.3857114,-51.4913145
2026/02/27 14:08:29.000+00,-25.3857608,-51.4913153
2026/02/27 14:08:33.000+00,-25.3858031,-51.4913137
2026/02/27 14:08:38.000+00,-25.3858179,-51.4912662
2026/02/27 14:08:42.000+00,-25.3858231,-51.4912146
2026/02/27 14:08:45.000+00,-25.3858133,-51.4911779
2026/02/27 14:08:50.000+00,-25.3858135,-51.4911298
2026/02/27 14:08:54.000+00,-25.3858106,-51.4910758
2026/02/27 14:08:58.000+00,-25.3858198,-51.4910345
2026/02/27 14:09:00.000+00,-25.3858282,-51.4910242
2026/02/27 14:09:04.000+00,-25.3858501,-51.4909966
2026/02/27 14:09:09.000+00,-25.3859038,-51.4909909
2026/02/27 14:09:14.000+00,-25.3859158,-51.4910533
2026/02/27 14:09:18.000+00,-25.3859126,-51.4910434
2026/02/27 14:09:23.000+00,-25.3859167,-51.4910453
2026/02/27 14:09:27.000+00,-25.3859567,-51.4910431
2026/02/27 14:09:29.000+00,-25.3859671,-51.4910254
2026/02/27 14:09:33.000+00,-25.3860181,-51.4910063
2026/02/27 14:09:38.000+00,-25.386058,-51.490973
2026/02/27 14:09:42.000+00,-25.3860772,-51.490936
2026/02/27 14:09:46.000+00,-25.3861049,-51.490911
2026/02/27 14:09:51.000+00,-25.3861296,-51.4908662
2026/02/27 14:09:55.000+00,-25.3861286,-51.4908706
2026/02/27 14:10:00.000+00,-25.3861246,-51.4908747
2026/02/27 14:10:05.000+00,-25.3861258,-51.4908594
2026/02/27 14:10:08.000+00,-25.3861703,-51.4908225
2026/02/27 14:10:13.000+00,-25.3862132,-51.4907883
2026/02/27 14:10:17.000+00,-25.3862514,-51.49076
2026/02/27 14:10:22.000+00,-25.386251,-51.4907274
2026/02/27 14:10:23.000+00,-25.3862653,-51.4907145
2026/02/27 14:10:27.000+00,-25.3863014,-51.4906911
2026/02/27 14:10:32.000+00,-25.3863354,-51.4906672
2026/02/27 14:10:36.000+00,-25.3863679,-51.4906422
2026/02/27 14:10:38.000+00,-25.3863832,-51.4906286
2026/02/27 14:10:42.000+00,-25.3864158,-51.490594
2026/02/27 14:10:46.000+00,-25.3864568,-51.4905692
2026/02/27 14:10:50.000+00,-25.3864906,-51.490531
2026/02/27 14:10:55.000+00,-25.3865336,-51.4904995
2026/02/27 14:10:59.000+00,-25.3865657,-51.4904817
2026/02/27 14:11:03.000+00,-25.3866017,-51.4904472
2026/02/27 14:11:04.000+00,-25.3866071,-51.4904434
2026/02/27 14:11:08.000+00,-25.3866464,-51.4904183
2026/02/27 14:11:12.000+00,-25.3866883,-51.4903922
2026/02/27 14:11:16.000+00,-25.386725,-51.4903623
2026/02/27 14:11:21.000+00,-25.3867695,-51.4903303
2026/02/27 14:11:25.000+00,-25.3868079,-51.4902981
2026/02/27 14:11:28.000+00,-25.3868337,-51.4902686
2026/02/27 14:11:33.000+00,-25.3868722,-51.4902332
2026/02/27 14:11:37.000+00,-25.3869084,-51.4902037
2026/02/27 14:11:41.000+00,-25.3869506,-51.4901822
2026/02/27 14:11:45.000+00,-25.3869926,-51.4901639
2026/02/27 14:11:50.000+00,-25.3870273,-51.4901459
2026/02/27 14:11:54.000+00,-25.3870483,-51.4901463
2026/02/27 14:11:59.000+00,-25.3870263,-51.4901421
2026/02/27 14:12:04.000+00,-25.3869735,-51.4901667
2026/02/27 14:12:08.000+00,-25.3869256,-51.4901936
2026/02/27 14:12:12.000+00,-25.3868964,-51.4902378
2026/02/27 14:12:17.000+00,-25.3868666,-51.490269
2026/02/27 14:12:19.000+00,-25.3868425,-51.4902772
2026/02/27 14:12:24.000+00,-25.3868049,-51.4903004
2026/02/27 14:12:28.000+00,-25.3867753,-51.4903279
2026/02/27 14:12:32.000+00,-25.3867373,-51.4903585
2026/02/27 14:12:33.000+00,-25.3867319,-51.4903636
2026/02/27 14:12:37.000+00,-25.3866864,-51.490399
2026/02/27 14:12:42.000+00,-25.3866418,-51.4904353
2026/02/27 14:12:45.000+00,-25.3866192,-51.490455
2026/02/27 14:12:49.000+00,-25.3865859,-51.49048
2026/02/27 14:12:53.000+00,-25.3865465,-51.4905085
2026/02/27 14:12:58.000+00,-25.3865069,-51.4905388
2026/02/27 14:13:02.000+00,-25.3864628,-51.4905717
2026/02/27 14:13:06.000+00,-25.3864219,-51.490597
2026/02/27 14:13:10.000+00,-25.3863886,-51.4906125
2026/02/27 14:13:14.000+00,-25.386346,-51.4906362
2026/02/27 14:13:19.000+00,-25.3863237,-51.4906522
2026/02/27 14:13:24.000+00,-25.3862832,-51.4906874
2026/02/27 14:13:24.000+00,-25.3862718,-51.4906967
2026/02/27 14:13:29.000+00,-25.3862212,-51.4907409
2026/02/27 14:13:33.000+00,-25.3861932,-51.4907872
2026/02/27 14:13:35.000+00,-25.3861755,-51.4908057
2026/02/27 14:13:40.000+00,-25.3861395,-51.4908361
2026/02/27 14:13:44.000+00,-25.3861061,-51.4908704
2026/02/27 14:13:49.000+00,-25.3860695,-51.4908878
2026/02/27 14:13:51.000+00,-25.386063,-51.4908967
2026/02/27 14:13:55.000+00,-25.3860279,-51.4909286
2026/02/27 14:14:00.000+00,-25.3859976,-51.4909289
2026/02/27 14:14:05.000+00,-25.3860261,-51.490929
2026/02/27 14:14:10.000+00,-25.3860389,-51.4909285
2026/02/27 14:14:15.000+00,-25.386025,-51.4909418
2026/02/27 14:14:20.000+00,-25.3859744,-51.4909573
2026/02/27 14:14:23.000+00,-25.385943,-51.4909745
2026/02/27 14:14:27.000+00,-25.3859137,-51.4909955
2026/02/27 14:14:32.000+00,-25.3858811,-51.4909868
2026/02/27 14:14:36.000+00,-25.3858585,-51.4909591
2026/02/27 14:14:41.000+00,-25.3858405,-51.4909209
2026/02/27 14:14:45.000+00,-25.3858423,-51.4908798
2026/02/27 14:14:46.000+00,-25.3858353,-51.4908697
2026/02/27 14:14:50.000+00,-25.3858396,-51.4908335
2026/02/27 14:14:54.000+00,-25.3858294,-51.4907929
2026/02/27 14:14:59.000+00,-25.3858128,-51.4907576
2026/02/27 14:15:04.000+00,-25.3857895,-51.4907249
2026/02/27 14:15:08.000+00,-25.3857765,-51.4907023
2026/02/27 14:15:13.000+00,-25.3857805,-51.4907017
2026/02/27 14:15:17.000+00,-25.3857629,-51.4906518
2026/02/27 14:15:22.000+00,-25.3857817,-51.4906296
2026/02/27 14:15:26.000+00,-25.3857647,-51.4906114
2026/02/27 14:15:31.000+00,-25.3857825,-51.4906037
2026/02/27 14:15:33.000+00,-25.3857711,-51.4905758
2026/02/27 14:15:37.000+00,-25.3857317,-51.4905408
2026/02/27 14:15:42.000+00,-25.385721,-51.4904947
2026/02/27 14:15:47.000+00,-25.3857114,-51.4904501
2026/02/27 14:15:48.000+00,-25.3857054,-51.4904412
2026/02/27 14:15:53.000+00,-25.3856862,-51.4904043
2026/02/27 14:15:57.000+00,-25.3856674,-51.4903732
2026/02/27 14:16:01.000+00,-25.3856496,-51.4903389
2026/02/27 14:16:05.000+00,-25.3856442,-51.490315
2026/02/27 14:16:06.000+00,-25.385641,-51.4903096
2026/02/27 14:16:11.000+00,-25.385617,-51.4902804
2026/02/27 14:16:15.000+00,-25.3856103,-51.4902396
2026/02/27 14:16:19.000+00,-25.3855855,-51.4901995
2026/02/27 14:16:21.000+00,-25.3855694,-51.4901768
2026/02/27 14:16:26.000+00,-25.3855617,-51.4901595
2026/02/27 14:16:30.000+00,-25.3855798,-51.490153
2026/02/27 14:16:35.000+00,-25.3855754,-51.4901931
2026/02/27 14:16:39.000+00,-25.3855762,-51.4901936
2026/02/27 14:16:43.000+00,-25.3855716,-51.4901902
2026/02/27 14:16:48.000+00,-25.3855723,-51.4901892
2026/02/27 14:16:53.000+00,-25.3855699,-51.4901885
2026/02/27 14:16:59.000+00,-25.3855663,-51.4901903
2026/02/27 14:17:04.000+00,-25.3855673,-51.4901961
2026/02/27 14:17:09.000+00,-25.3855675,-51.490196
2026/02/27 14:17:18.000+00,-25.3855727,-51.490194
2026/02/27 14:17:33.000+00,-25.3855773,-51.4901949
2026/02/27 14:17:38.000+00,-25.3855759,-51.4901955
2026/02/27 14:17:53.000+00,-25.3855688,-51.4901909
2026/02/27 14:17:58.000+00,-25.3855689,-51.4901907
2026/02/27 14:18:12.000+00,-25.3855727,-51.4901882
2026/02/27 14:18:16.000+00,-25.3855778,-51.490187
2026/02/27 14:18:20.000+00,-25.3855752,-51.4901968
2026/02/27 14:18:25.000+00,-25.3855721,-51.4901899
2026/02/27 14:18:29.000+00,-25.385565,-51.4901651
2026/02/27 14:18:34.000+00,-25.38556,-51.4901639
2026/02/27 14:18:38.000+00,-25.3855611,-51.4901633
2026/02/27 14:18:43.000+00,-25.3855597,-51.4901602
2026/02/27 14:18:47.000+00,-25.3855604,-51.4901598
2026/02/27 14:18:52.000+00,-25.385564,-51.4901669
2026/02/27 14:18:57.000+00,-25.3855648,-51.4901683
2026/02/27 14:19:02.000+00,-25.385565,-51.4901708
2026/02/27 14:19:07.000+00,-25.385564,-51.4901721
2026/02/27 14:19:12.000+00,-25.3855628,-51.4901739
2026/02/27 14:19:17.000+00,-25.3855624,-51.490174
2026/02/27 14:19:27.000+00,-25.3855623,-51.490174
2026/02/27 14:19:32.000+00,-25.3855675,-51.4901555
2026/02/27 14:19:37.000+00,-25.3855676,-51.4901546
2026/02/27 14:19:47.000+00,-25.3855666,-51.4901549
2026/02/27 14:19:52.000+00,-25.3855653,-51.4901557
2026/02/27 14:19:57.000+00,-25.3855646,-51.4901562
2026/02/27 14:20:02.000+00,-25.3855647,-51.4901561
2026/02/27 14:20:16.000+00,-25.3855647,-51.490156
2026/02/27 14:20:20.000+00,-25.3855548,-51.490121
2026/02/27 14:20:25.000+00,-25.3855571,-51.4901053
2026/02/27 14:20:29.000+00,-25.3855572,-51.4900841
2026/02/27 14:20:33.000+00,-25.3855441,-51.4900415
2026/02/27 14:20:34.000+00,-25.3855382,-51.4900253
2026/02/27 14:20:39.000+00,-25.385521,-51.4899772
2026/02/27 14:20:43.000+00,-25.3855149,-51.4899331
2026/02/27 14:20:48.000+00,-25.38551,-51.489894
2026/02/27 14:20:49.000+00,-25.3855054,-51.4898797
2026/02/27 14:20:54.000+00,-25.3854878,-51.4898346
2026/02/27 14:20:58.000+00,-25.3854743,-51.4897988
2026/02/27 14:21:02.000+00,-25.3854631,-51.4897637
2026/02/27 14:21:04.000+00,-25.3854578,-51.4897399
2026/02/27 14:21:09.000+00,-25.3854447,-51.489691
2026/02/27 14:21:13.000+00,-25.3854287,-51.4896473
2026/02/27 14:21:17.000+00,-25.3854186,-51.489604
2026/02/27 14:21:18.000+00,-25.3854155,-51.4895965
2026/02/27 14:21:22.000+00,-25.3854071,-51.4895497
2026/02/27 14:21:26.000+00,-25.3853912,-51.4895069
2026/02/27 14:21:31.000+00,-25.3853754,-51.4894654
2026/02/27 14:21:32.000+00,-25.3853722,-51.4894533
2026/02/27 14:21:36.000+00,-25.3853559,-51.4894076
2026/02/27 14:21:40.000+00,-25.3853318,-51.4893781
2026/02/27 14:21:45.000+00,-25.3853115,-51.4893304
2026/02/27 14:21:46.000+00,-25.3853082,-51.4893203
2026/02/27 14:21:50.000+00,-25.3852922,-51.4892787
2026/02/27 14:21:55.000+00,-25.3852738,-51.4892507
2026/02/27 14:21:59.000+00,-25.3852388,-51.4892256
2026/02/27 14:22:03.000+00,-25.3852138,-51.4892041
2026/02/27 14:22:08.000+00,-25.3851792,-51.4891772
2026/02/27 14:22:12.000+00,-25.3851599,-51.4891658
2026/02/27 14:22:17.000+00,-25.3851301,-51.4891397
2026/02/27 14:22:20.000+00,-25.3851059,-51.489113
2026/02/27 14:22:24.000+00,-25.3850736,-51.4890898
2026/02/27 14:22:29.000+00,-25.3850515,-51.4890645
2026/02/27 14:22:33.000+00,-25.3850178,-51.4890597
2026/02/27 14:22:37.000+00,-25.3849884,-51.4890692
2026/02/27 14:22:40.000+00,-25.384969,-51.4890757
2026/02/27 14:22:44.000+00,-25.3849219,-51.4890853
2026/02/27 14:22:48.000+00,-25.384891,-51.4890967
2026/02/27 14:22:52.000+00,-25.3848527,-51.4891026
2026/02/27 14:22:55.000+00,-25.384835,-51.4891114
2026/02/27 14:22:59.000+00,-25.3847964,-51.4890938
2026/02/27 14:23:04.000+00,-25.3847603,-51.4890831
2026/02/27 14:23:08.000+00,-25.3847167,-51.4890918
2026/02/27 14:23:10.000+00,-25.3846972,-51.489095
2026/02/27 14:23:14.000+00,-25.3846512,-51.4890946
2026/02/27 14:23:19.000+00,-25.3846134,-51.4890793
2026/02/27 14:23:24.000+00,-25.3845879,-51.4890455
2026/02/27 14:23:24.000+00,-25.3845761,-51.4890238
2026/02/27 14:23:29.000+00,-25.3845429,-51.4889801
2026/02/27 14:23:34.000+00,-25.3844998,-51.4889497
2026/02/27 14:23:37.000+00,-25.3844568,-51.4889514
2026/02/27 14:23:42.000+00,-25.3844079,-51.488962
2026/02/27 14:23:46.000+00,-25.3843681,-51.4889713
2026/02/27 14:23:50.000+00,-25.3843236,-51.4889608
2026/02/27 14:23:50.000+00,-25.384319,-51.4889605
2026/02/27 14:23:54.000+00,-25.3842731,-51.4889694
